name,type,start_time,duration,"mosi","miso"
"SPI","enable",3.3018567,9.99999997e-08,,
"SPI","disable",3.302087,9.99999997e-08,,
"SPI","enable",3.3023175,9.99999997e-08,,
"SPI","disable",3.3025538,9.99999997e-08,,
"SPI","enable",3.3027904,9.99999997e-08,,
"SPI","disable",3.303027,9.99999997e-08,,
"SPI","enable",3.3032635,1e-07,,
"SPI","disable",3.3034946,9.99999997e-08,,
"SPI","enable",3.303726,9.99999997e-08,,
"SPI","disable",3.3039625,1e-07,,
"SPI","enable",3.3041991,9.99999997e-08,,
"SPI","disable",3.304424,9.99999997e-08,,
"SPI","enable",3.304662,1e-07,,
"SPI","disable",3.3048987,1e-07,,
"SPI","enable",3.3051246,9.99999997e-08,,
"SPI","disable",3.3053505,1e-07,,
"SPI","enable",3.3055871,1.00000001e-07,,
"SPI","disable",3.3058245,1e-07,,
"SPI","enable",3.3060505,1e-07,,
"SPI","disable",3.3062763,9.99999997e-08,,
"SPI","enable",3.3065069,1e-07,,
"SPI","disable",3.3067428,1e-07,,
"SPI","enable",3.3069745,1e-07,,
"SPI","disable",3.3072051,9.99999997e-08,,
"SPI","enable",3.3074427,9.99999997e-08,,
"SPI","disable",3.3076797,9.99999997e-08,,
"SPI","enable",3.3079118,1e-07,,
"SPI","disable",3.3081374,9.99999997e-08,,
"SPI","enable",3.3083694,9.99999997e-08,,
"SPI","disable",3.3086064,9.99999997e-08,,
"SPI","enable",3.3088422,9.99999997e-08,,
"SPI","disable",3.3090784,9.99999997e-08,,
"SPI","enable",3.3093158,1e-07,,
"SPI","disable",3.3095522,9.99999997e-08,,
"SPI","enable",3.30979,9.99999997e-08,,
"SPI","disable",3.3100154,9.99999997e-08,,
"SPI","enable",3.3102414,1e-07,,
"SPI","disable",3.3104772,1e-07,,
"SPI","enable",3.310714,1e-07,,
"SPI","disable",3.3109399,9.99999997e-08,,
"SPI","enable",3.3111765,1e-07,,
"SPI","disable",3.3114139,1e-07,,
"SPI","enable",3.3116407,1e-07,,
"SPI","disable",3.3118667,1e-07,,
"SPI","enable",3.3120931,1.00000001e-07,,
"SPI","disable",3.3123195,9.99999997e-08,,
"SPI","enable",3.3125511,1.00000001e-07,,
"SPI","disable",3.3127878,9.99999997e-08,,
"SPI","enable",3.3130245,9.99999997e-08,,
"SPI","disable",3.3132562,9.99999997e-08,,
"SPI","enable",3.3134878,1e-07,,
"SPI","disable",3.313725,1e-07,,
"SPI","enable",3.3139614,9.99999997e-08,,
"SPI","disable",3.3141992,9.99999997e-08,,
"SPI","enable",3.3144256,1e-07,,
"SPI","disable",3.3146524,9.99999997e-08,,
"SPI","enable",3.3148788,1e-07,,
"SPI","disable",3.315116,1e-07,,
"SPI","enable",3.3153526,9.99999997e-08,,
"SPI","disable",3.31559,1e-07,,
"SPI","enable",3.3158156,1e-07,,
"SPI","disable",3.3160415,1e-07,,
"SPI","enable",3.3162787,1e-07,,
"SPI","disable",3.3165157,1e-07,,
"SPI","enable",3.3167474,9.99999997e-08,,
"SPI","disable",3.3169736,1e-07,,
"SPI","enable",3.3171995,9.99999997e-08,,
"SPI","disable",3.3174311,1e-07,,
"SPI","enable",3.3176679,9.99999997e-08,,
"SPI","disable",3.3178985,9.99999997e-08,,
"SPI","enable",3.3181246,9.99999997e-08,,
"SPI","disable",3.3183565,9.99999997e-08,,
"SPI","enable",3.3185937,1e-07,,
"SPI","disable",3.3188314,9.99999997e-08,,
"SPI","enable",3.3190693,1e-07,,
"SPI","disable",3.319296,1e-07,,
"SPI","enable",3.3195226,1e-07,,
"SPI","disable",3.3197487,1e-07,,
"SPI","enable",3.3199746,9.99999997e-08,,
"SPI","disable",3.3202126,9.99999997e-08,,
"SPI","enable",3.3204498,9.99999997e-08,,
"SPI","disable",3.320686,1e-07,,
"SPI","enable",3.3209234,1.00000001e-07,,
"SPI","disable",3.3211489,1.00000001e-07,,
"SPI","enable",3.3213796,9.99999997e-08,,
"SPI","disable",3.3216157,9.99999997e-08,,
"SPI","enable",3.3218466,9.99999997e-08,,
"SPI","disable",3.3220777,1e-07,,
"SPI","enable",3.3223141,1.00000001e-07,,
"SPI","disable",3.3225463,9.99999997e-08,,
"SPI","enable",3.3227722,9.99999997e-08,,
"SPI","disable",3.3230038,9.99999997e-08,,
"SPI","enable",3.3232408,1e-07,,
"SPI","disable",3.3234724,9.99999997e-08,,
"SPI","enable",3.3236985,1e-07,,
"SPI","disable",3.323925,9.99999997e-08,,
"SPI","enable",3.3241504,1e-07,,
"SPI","disable",3.3243874,9.99999997e-08,,
"SPI","enable",3.3246243,9.99999997e-08,,
"SPI","disable",3.3248499,1e-07,,
"SPI","enable",3.325076,9.99999997e-08,,
"SPI","disable",3.3253131,1e-07,,
"SPI","enable",3.3255501,9.99999997e-08,,
"SPI","disable",3.3257864,1e-07,,
"SPI","enable",3.3260173,1e-07,,
"SPI","disable",3.3262471,1.00000001e-07,,
"SPI","enable",3.3264773,9.99999997e-08,,
"SPI","disable",3.3267076,9.99999997e-08,,
"SPI","enable",3.3269437,9.99999997e-08,,
"SPI","disable",3.3271793,9.99999997e-08,,
"SPI","enable",3.3274157,9.99999997e-08,,
"SPI","disable",3.3276517,1e-07,,
"SPI","enable",3.3278887,1e-07,,
"SPI","disable",3.3281257,9.99999997e-08,,
"SPI","enable",3.3283571,1e-07,,
"SPI","disable",3.3285823,1e-07,,
"SPI","enable",3.328819,9.99999997e-08,,
"SPI","disable",3.3290559,9.99999997e-08,,
"SPI","enable",3.3292809,9.99999997e-08,,
"SPI","disable",3.3295069,9.99999997e-08,,
"SPI","enable",3.3297445,1e-07,,
"SPI","disable",3.3299812,9.99999997e-08,,
"SPI","enable",3.3302185,9.99999997e-08,,
"SPI","disable",3.3304425,9.99999997e-08,,
"SPI","enable",3.3306777,1e-07,,
"SPI","disable",3.330908,9.99999997e-08,,
"SPI","enable",3.3311385,1.00000001e-07,,
"SPI","disable",3.3313685,9.99999997e-08,,
"SPI","enable",3.3315989,1e-07,,
"SPI","disable",3.3318295,1e-07,,
"SPI","enable",3.3320594,1e-07,,
"SPI","disable",3.3322963,1e-07,,
"SPI","enable",3.3325273,9.99999997e-08,,
"SPI","disable",3.3327575,9.99999997e-08,,
"SPI","enable",3.332994,1e-07,,
"SPI","disable",3.3332301,9.99999997e-08,,
"SPI","enable",3.3334543,1e-07,,
"SPI","disable",3.3336895,9.99999997e-08,,
"SPI","enable",3.3339143,9.99999997e-08,,
"SPI","disable",3.3341514,9.99999997e-08,,
"SPI","enable",3.3343772,1e-07,,
"SPI","disable",3.334603,9.99999997e-08,,
"SPI","enable",3.3348392,1e-07,,
"SPI","disable",3.3350763,1.00000001e-07,,
"SPI","enable",3.3353022,9.99999997e-08,,
"SPI","disable",3.3355338,1.00000001e-07,,
"SPI","enable",3.3357706,1e-07,,
"SPI","disable",3.3360067,9.99999997e-08,,
"SPI","enable",3.3362383,9.99999997e-08,,
"SPI","disable",3.3364695,9.99999997e-08,,
"SPI","enable",3.3367052,1e-07,,
"SPI","disable",3.3369368,1e-07,,
"SPI","enable",3.3371629,9.99999997e-08,,
"SPI","disable",3.3373935,9.99999997e-08,,
